Flow ID,Flow Name,Flow Message ID,Flow Message Name,Flow Message Channel,Status,Delivered,Unique Opens,Open Rate,Unique Clicks,Click Rate,Placed Order,Placed Order Rate,Revenue,Revenue per Recipient,Unsub Rate,Complaint Rate,Bounce Rate,Tags,Client ID,Client Name
XuNFpp,MM | ABANDONED BROWSE FLOW DONE,S2Qy2y,"Email #2 Email 2  Text Based Reminder. Anything we can help with? See what’s New > Test #1 May 04, 2026 Variation B",Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
XuNFpp,MM | ABANDONED BROWSE FLOW DONE,Xg7UkT,Email #2 Plain Text email asking if they need any help / support. Cross sells too,Email,live,1,1,1,0,0,0,0,0,0,0,0,0,,3,SteadFast
XuNFpp,MM | ABANDONED BROWSE FLOW DONE,XeYrQF,"Email #2 Plain Text email asking if they need any help / support. Cross sells too Test #1 May 04, 2026 Variation A",Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
XuNFpp,MM | ABANDONED BROWSE FLOW DONE,UPxvHz,"Email #2 Plain Text email asking if they need any help / support. Cross sells too Test #1 May 04, 2026 Variation B",Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
XuNFpp,MM | ABANDONED BROWSE FLOW DONE,U7PFg6,Email #3 Social Proof + Incentive/discount intro,Email,live,1,1,1,0,0,0,0,0,0,0,0,0,,3,SteadFast
XuNFpp,MM | ABANDONED BROWSE FLOW DONE,WWc8ZF,Email #4 Text-base from founder/last chance,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
XuNFpp,MM | ABANDONED BROWSE FLOW DONE,UhDF7q,Email #5 - Biggest Discount / Giveaway,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
WUD8Z6,MM | ABANDONED CART DONE,W7bPtq,Email 1A: Nudge + Support + Welcome Offer,Email,live,0,0,0,0,0,0,0,0,0,0,0,1,,3,SteadFast
WUD8Z6,MM | ABANDONED CART DONE,VCQ3vd,Email 1B: Abandoned Cart (REPEAT) +OFFER,Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
WUD8Z6,MM | ABANDONED CART DONE,XkaaBq,Email 2A: Abandoned Cart + Welcome offer + Urgency,Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
WUD8Z6,MM | ABANDONED CART DONE,TezBsP,Email 2B: Abandoned Cart (REPEAT) + FINAL OFFER,Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
WUD8Z6,MM | ABANDONED CART DONE,Uzut2p,Email 3A: Abandoned Cart + What others are saying + Welcome Discount expiring,Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
VCg3eg,MM | ABANDONED CHECKOUT DONE,Y8sXGe,Email #1A - Welcome Offer + Checkout Urgency,Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
VCg3eg,MM | ABANDONED CHECKOUT DONE,Rv9dVx,Email #1B - Same as non-purchaser/ more personalized,Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
VCg3eg,MM | ABANDONED CHECKOUT DONE,UKAHyp,Email #2A - Discount Expires Tonight / Welcome discount,Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
VCg3eg,MM | ABANDONED CHECKOUT DONE,WT8SuN,Email #3A - Discount expires in a few hours (Text based),Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
VCg3eg,MM | ABANDONED CHECKOUT DONE,TD5SrF,Email #4A - Social Impact + Societal Impact,Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
REB4fA,MM | ABANDONED CHECKOUT FUNNELISH,XApf3J,Email #1A - Welcome Offer + Checkout Urgency,Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
REB4fA,MM | ABANDONED CHECKOUT FUNNELISH,UPQ3uG,Email #1B - Same as non-purchaser/ more personalized,Email,live,4,1,0.25,0,0,0,0,0,0,0,0,0,,3,SteadFast
REB4fA,MM | ABANDONED CHECKOUT FUNNELISH,SdGQyD,Email #2A - Discount Expires Tonight / Welcome discount,Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
REB4fA,MM | ABANDONED CHECKOUT FUNNELISH,XBzK8s,Email #3A - Discount expires in a few hours (Text based),Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
REB4fA,MM | ABANDONED CHECKOUT FUNNELISH,TCLcte,Email #4A - Social Impact + Societal Impact,Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
VpdxjM,MM | Abandoned Cart SMS DONE,WPWDer,Copy of SMS #1,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
VpdxjM,MM | Abandoned Cart SMS DONE,XbDqQg,SMS #1,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
VWzzud,MM | Abandoned Checkout SMS DONE,XF6GA6,Copy of SMS #1,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
VWzzud,MM | Abandoned Checkout SMS DONE,XJZsYG,SMS #1,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
W566aJ,MM | Browse Abandonment SMS,XRvXFd,Browse Abandonment,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
WCvmJr,MM | SITE ABANDONED FLOW DONE,Rn8dyg,Email #1A: Category + Bestseller showcase,Email,live,1298,210,0.16179,23,0.01772,2,0.00154,266.52,0.20533,0.01772,0,0.00536,,3,SteadFast
WCvmJr,MM | SITE ABANDONED FLOW DONE,TXaEz9,Email #1B: Brand Intro / Us vs. Them,Email,live,1261,196,0.15543,7,0.00555,0,0,0,0,0.0119,0,0.00552,,3,SteadFast
WCvmJr,MM | SITE ABANDONED FLOW DONE,REgeLq,Email #1B: Welcome Back! Did you find what you were looking for?,Email,live,22,11,0.5,1,0.04545,0,0,0,0,0,0,0,,3,SteadFast
WCvmJr,MM | SITE ABANDONED FLOW DONE,UvsGEQ,Email #2B: Plain text reminder / bestsellers or new arrivals,Email,live,19,11,0.57895,1,0.05263,0,0,0,0,0,0,0,,3,SteadFast
WCvmJr,MM | SITE ABANDONED FLOW DONE,UL4KP3,"Email #2B: Plain text reminder / bestsellers or new arrivals Test #1 May 04, 2026 Variation A",Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
WCvmJr,MM | SITE ABANDONED FLOW DONE,VVtAGT,"Email #2B: Plain text reminder / bestsellers or new arrivals Test #1 May 04, 2026 Variation B",Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
XUnHEW,MM | WELCOME FLOW DONE,Y6MdGb,Email #1 - Text based Founder intro (Best Performing format),Email,live,1373,258,0.18791,59,0.04297,15,0.01092,2929.85001,2.1339,0.00728,0,0.00866,,3,SteadFast
XUnHEW,MM | WELCOME FLOW DONE,VHDQut,Email #1B - RESEND Welcome 1 (Best performing format),Email,live,1351,206,0.15248,30,0.02221,7,0.00518,1324.95999,0.98073,0.00814,0.00074,0.00589,,3,SteadFast
XUnHEW,MM | WELCOME FLOW DONE,VK93QE,"Email #2A - Brand Story, USP, Bestsellers, highlight...Reiterate offer",Email,live,1266,186,0.14692,7,0.00553,0,0,0,0,0.00395,0,0.00079,,3,SteadFast
XUnHEW,MM | WELCOME FLOW DONE,SfYxdP,"Email #3A - Social Proof & Testimonials Emails, reiterate offer",Email,live,1242,214,0.1723,7,0.00564,0,0,0,0,0.00886,0.00081,0.00241,,3,SteadFast
XUnHEW,MM | WELCOME FLOW DONE,Wx4R6D,"Email #4A - Offer reminder, talk through mission & bestsellers. Us vs. them",Email,live,1231,190,0.15435,14,0.01137,0,0,0,0,0.00812,0,0.00162,,3,SteadFast
XUnHEW,MM | WELCOME FLOW DONE,XjXVfc,"Email #5A - Offer expires today, everything ok? reach out if you need support",Email,live,1213,194,0.15993,12,0.00989,2,0.00165,336.52,0.27743,0.0066,0,0.00247,,3,SteadFast
XUnHEW,MM | WELCOME FLOW DONE,W5VPZW,"Email is #6A - Hail Mary ""You have store credit waiting, expires today""",Email,live,578,78,0.13495,4,0.00692,0,0,0,0,0.00519,0,0.00173,,3,SteadFast
REwvPe,MM | Welcome Series SMS DONE,ScUi6t,Copy of Copy of Copy of SMS #2,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
REwvPe,MM | Welcome Series SMS DONE,UCmedz,Copy of Copy of SMS #2,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
REwvPe,MM | Welcome Series SMS DONE,VML57r,Copy of SMS #2,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
REwvPe,MM | Welcome Series SMS DONE,TsWpjH,SMS #1,SMS,live,147,0,0,41,0.27891,7,0.04762,1022.28,6.95429,0.08844,0,0,,3,SteadFast
REwvPe,MM | Welcome Series SMS DONE,X3NakF,SMS #2,SMS,live,122,0,0,4,0.03279,1,0.0082,179,1.46721,0.05738,0,0,,3,SteadFast
REwvPe,MM | Welcome Series SMS DONE,SPVkH6,SMS #3,SMS,live,114,0,0,1,0.00877,0,0,0,0,0.04386,0,0,,3,SteadFast
REwvPe,MM | Welcome Series SMS DONE,WqM7J4,SMS #4,SMS,live,107,0,0,4,0.03738,0,0,0,0,0,0,0,,3,SteadFast
REwvPe,MM | Welcome Series SMS DONE,TZkbAW,SMS #7,SMS,live,54,0,0,4,0.07407,0,0,0,0,0.05556,0,0,,3,SteadFast
